"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Inlinks","Response Time","Redirect URL","Redirect Type"
"https://data.chhs.ca.gov/dataset/sud-recovery-treatment-facilities","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","1","0.120","",""
"https://www.verywellmind.com/what-to-expect-from-meth-withdrawal-22358","text/html","402","Payment Required","Non-Indexable","Client Error","1","0.050","",""
"https://www.verywellmind.com/dsm-5-criteria-for-substance-use-disorders-21926","text/html","402","Payment Required","Non-Indexable","Client Error","1","0.127","",""
"https://www.cms.gov/marketplace/private-health-insurance/appeal-insurance-company-decision","text/html","404","Not Found","Non-Indexable","Client Error","1","0.397","",""
"https://www.apa.org/monitor/2022/01/trends-substance-treatment","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","1","0.198","",""
"https://nida.nih.gov/publications/principles-drug-addiction-treatment-research-based-guide-third-edition/evidence-based-approaches-to-drug-addiction-treatment/behavioral-2","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","1","0.711","",""
"https://www.samhsa.gov/medications-substance-use-disorders/medications-counseling-related-conditions/treatment-settings","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","1","6.132","",""
"https://www.cms.gov/marketplace/private-health-insurance/mental-health-parity","text/html","404","Not Found","Non-Indexable","Client Error","3","0.668","",""
"https://www.samhsa.gov/technology-transfer-centers-ttc/telehealth","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","2","8.655","",""
"https://www.samhsa.gov/find-help/state-local-government-resources","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","1","8.448","",""
"https://www.cdc.gov/mentalhealth/tools-resources/individuals/index.htm","text/html","404","Not Found","Non-Indexable","Client Error","1","0.406","",""
"https://www.fsmb.org/directory-of-medical-boards/","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","1","0.057","",""
"https://www.apa.org/topics/psychotherapy/understanding-psychotherapy","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","1","0.202","",""
"https://www.dol.gov/agencies/whd/state/paid-family-leave","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","1","5.113","",""
"https://www.cdc.gov/chronicdisease/about/index.htm","text/html","404","Not Found","Non-Indexable","Client Error","1","0.205","",""
"https://www.verywellmind.com/what-is-codependency-5072124","text/html","402","Payment Required","Non-Indexable","Client Error","1","0.134","",""
"https://www.psychologytoday.com/us/blog/evolution-the-self/201412/codependent-or-simply-dependent-what-s-the-big-difference","text/html; charset=iso-8859-1","403","Forbidden","Non-Indexable","Client Error","1","0.288","",""
"https://www.gyalwagyatso.org/2015-03-01-refuge-recovery.html","text/html","404","Not Found","Non-Indexable","Client Error","1","0.047","",""
"https://www.psychologytoday.com/us/conditions/amphetamines","text/html; charset=iso-8859-1","403","Forbidden","Non-Indexable","Client Error","1","0.284","",""
"https://www.sciencedirect.com/science/article/abs/pii/S0006322313001340","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","1","0.280","",""
"https://www.bmj.com/content/359/bmj.j4692.long","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","1","0.125","",""
"https://europepmc.org/article/med/2206758","text/html; charset=iso-8859-1","403","Forbidden","Non-Indexable","Client Error","1","0.524","",""
"https://www.tandfonline.com/doi/abs/10.1080/16066350902770458","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","1","0.042","",""
"https://www.verywellmind.com/the-twelve-steps-63284","text/html","402","Payment Required","Non-Indexable","Client Error","2","0.248","",""
"https://www.cdc.gov/drugoverdose/featured-topics/ioad-benzo-overdose.html","text/html","404","Not Found","Non-Indexable","Client Error","1","0.196","",""
"https://www.researchgate.net/publication/283724159_Acute_Clonazepam_Poisoning_Seeking_Death_Or_Attention","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","1","0.055","",""
"https://ps.psychiatryonline.org/doi/10.1176/appi.ps.201800321","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","1","0.045","",""
"https://www.cdc.gov/mentalhealth/stress-coping/grief-loss/index.html","text/html","404","Not Found","Non-Indexable","Client Error","1","0.235","",""
"https://www.singlecare.com/prescription/klonopin/dosage","text/html;charset=utf-8","403","Forbidden","Non-Indexable","Client Error","1","0.267","",""
"https://www.forbes.com/health/mind/what-is-neurofeedback-therapy/","text/html;charset=utf-8","403","Forbidden","Non-Indexable","Client Error","2","0.052","",""
"https://www.cdc.gov/mentalhealth/learn/index.htm","text/html","404","Not Found","Non-Indexable","Client Error","5","0.120","",""
"https://www.woodlandhillscc.net/our-community.html","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","1","0.135","",""
"https://www.usmagazine.com/celebrity-body/news/bipolar-demi-lovato-talks-cutting-eating-disorders-2011214/","text/html","429","Too Many Requests","Non-Indexable","Client Error","1","0.033","",""
"https://www.nami.org/About-Mental-Illness/Mental-Health-Conditions/Bipolar-Disorder","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","3","0.142","",""
"https://www.yahoo.com/entertainment/dmx-discussing-mental-health-years-172054001.html","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","1","0.181","",""
"https://people.com/tv/kim-kardashian-asks-compassion-kanye-west-bi-polar-disorder-diagnosis/","text/html","402","Payment Required","Non-Indexable","Client Error","1","0.042","",""
"https://www.cdc.gov/coronavirus/2019-ncov/prevent-getting-sick/social-distancing.html","text/html","404","Not Found","Non-Indexable","Client Error","1","0.450","",""
"https://www.cdc.gov/sleep/about_sleep/drowsy_driving.html","text/html","404","Not Found","Non-Indexable","Client Error","1","0.185","",""
"https://www.hrsa.gov/library/telehealth-resource-centers","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","1","0.828","",""
"https://oxford.universitypressscholarship.com/view/10.1093/oso/9780190873806.001.0001/oso-9780190873806-chapter-3","text/html","403","Forbidden","Non-Indexable","Client Error","1","0.181","",""
"https://www.childwelfare.gov/pubPDFs/neglect.pdf","text/html","404","Not Found","Non-Indexable","Client Error","1","0.173","",""
"https://www.congress.gov/bill/110th-congress/house-resolution/1005","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","1","0.078","",""
"https://youth.gov/feature-article/may-national-mental-health-month","text/html","403","Forbidden","Non-Indexable","Client Error","1","0.392","",""
"https://www.mentalhealth.org.uk/green-ribbon-campaign","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","1","0.560","",""
"https://chopra.com/articles/7-reasons-you-should-consider-retreats-over-regular-vacations","text/plain; charset=utf-8","404","Not Found","Non-Indexable","Client Error","1","0.180","",""
"https://www.cdc.gov/cancer/alcohol/index.htm","text/html","404","Not Found","Non-Indexable","Client Error","1","0.286","",""
"https://health.gov/news-archive/blog/2019/04/toolkit-alcohol-awareness-month-4/index.html","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","1","0.534","",""
"https://nyaspubs.onlinelibrary.wiley.com/doi/abs/10.1111/j.1749-6632.2009.05118.x","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","1","0.160","",""
"https://www.nami.org/Blogs/NAMI-Blog/August-2021/Neurofeedback-A-Complement-to-Talk-Therapy-and-Medication?gclid=Cj0KCQiA3-yQBhD3ARIsAHuHT67G6ilubQcUsy4tqMN9pMMrXIXTQSl_PKCSF0BqgFrkd01yKnj04woaAjBwEALw_wcB","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","3","0.238","",""
"https://www.nami.org/About-Mental-Illness/Treatments/Treatment-Settings","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","4","0.124","",""
"https://www.mayocliniclabs.com/test-info/drug-book/benzodiazepines.html","text/html","404","Not Found","Non-Indexable","Client Error","2","0.068","",""
"https://www.forbes.com/health/mind/what-is-a-mental-health-counselor/","text/html;charset=utf-8","403","Forbidden","Non-Indexable","Client Error","1","0.137","",""
"https://www.cdc.gov/stopoverdose/fentanyl/index.html","text/html","404","Not Found","Non-Indexable","Client Error","3","0.158","",""
"https://www.verywellmind.com/adventure-therapy-definition-types-techniques-and-efficacy-5270553","text/html","402","Payment Required","Non-Indexable","Client Error","1","0.229","",""
"https://www.verywellmind.com/the-purpose-of-emotions-2795181","text/html","402","Payment Required","Non-Indexable","Client Error","1","0.143","",""
"https://www.psychologytoday.com/us/blog/the-superhuman-mind/201806/basic-and-complex-emotions","text/html; charset=iso-8859-1","403","Forbidden","Non-Indexable","Client Error","1","0.280","",""
"https://www.verywellmind.com/signs-and-symptoms-of-alcoholism-66520","text/html","402","Payment Required","Non-Indexable","Client Error","1","0.243","",""
"https://alcoholicsanonymous.com/understanding-the-stages-of-alcoholism/","","404","Not Found","Non-Indexable","Client Error","1","0.336","",""
"https://variety.com/2019/biz/features/jamie-lee-curtis-sober-recovery-addiction-1203392102/","text/html","429","Too Many Requests","Non-Indexable","Client Error","1","0.275","",""
"https://journals.sagepub.com/doi/abs/10.1177/1534650118804886?journalCode=ccsa","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","1","0.051","",""
"https://www.researchgate.net/publication/13734072_The_Addiction_Severity_Index_as_a_screen_for_trauma_and_posttraumatic_stress_disorder","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","1","0.131","",""
"https://www.researchgate.net/publication/10997056_The_Trauma_Recovery_and_Empowerment_Model_TREM_Conceptual_and_Practical_Issues_in_a_Group_Intervention_for_Women","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","1","0.194","",""
"https://www.sciencedirect.com/science/article/pii/S0165032715306649?casa_token=b9TYgnAIaXcAAAAA:8HkOUQIP4f362jDJkNDiqCe4zD9lBsuXCf0iZSumb84s9b37_00bVrOZGKizCZuQY0oXNcDnig","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","1","0.197","",""
"https://www.sciencedirect.com/science/article/pii/S0165178114004636?casa_token=1gd9-I786Q0AAAAA:ItJDgtLtzvWAsI4UPfba219h2omfBX5-qE680kQODZGRZcqz41lBNPnvmeTmD0GnMpJL7HlfMQ","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","1","0.308","",""
"https://www.samhsa.gov/sites/default/files/wcdvs-article.pdf","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","1","6.286","",""
"https://www.nami.org/learn-more/mental-health-conditions","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","1","0.261","",""
"https://www.nytimes.com/2018/02/13/us/meth-crystal-drug.html","text/html;charset=utf-8","403","Forbidden","Non-Indexable","Client Error","1","0.169","",""
"https://bpspsychub.onlinelibrary.wiley.com/doi/abs/10.1111/j.2044-8341.1984.tb02597.x","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","1","0.176","",""
"https://www.health.harvard.edu/blog/common-anticholinergic-drugs-like-benadryl-linked-increased-dementia-risk-201501287667","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","1","0.378","",""
"https://nida.nih.gov/publications/research-reports/common-comorbidities-substance-use-disorders/why-there-comorbidity-between-substance-use-disorders-mental-illnesses","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","1","0.473","",""
"https://drugabuse.com/guide-for-families/addiction-hurts-relationships/","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","1","0.125","",""
"https://www.tn.gov/behavioral-health/substance-abuse-services/treatment---recovery/treatment---recovery/prescription-for-success/warning-signs-of-drug-abuse.html","text/html;charset=utf-8","404","Not Found","Non-Indexable","Client Error","1","0.399","",""
"https://www.sciencedirect.com/science/article/abs/pii/S0165032706002114","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","1","0.363","",""
"https://raisingchildren.net.au/pre-teens/mental-health-physical-health/about-mental-health/teen-mental-health","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","1","0.134","",""
"https://childmind.org/article/how-using-social-media-affects-teenagers/","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","1","0.043","",""
"https://www.nytimes.com/2020/05/21/well/coronavirus-depression.html","text/html;charset=utf-8","403","Forbidden","Non-Indexable","Client Error","1","0.139","",""
"https://chopra.com/articles/5-steps-to-detaching-for-a-happier-life","text/plain; charset=utf-8","404","Not Found","Non-Indexable","Client Error","1","0.270","",""
"https://www.nami.org/Press-Media/Press-Releases/2005/Surveys-Reveal-Gap-in-Understanding-of-Bipolar-Dis","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","1","0.122","",""
"https://www.mcleanhospital.org/essential/it-or-not-social-medias-affecting-your-mental-health","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","1","0.046","",""
"https://www.psychologytoday.com/us/blog/click-here-happiness/201910/what-is-self-reflection-and-why-it-matters-wellness","text/html; charset=iso-8859-1","403","Forbidden","Non-Indexable","Client Error","1","0.206","",""
"https://www.cdc.gov/coronavirus/2019-ncov/daily-life-coping/managing-stress-anxiety.html","text/html","404","Not Found","Non-Indexable","Client Error","1","0.469","",""
"https://www.psycom.net/how-social-media-increases-loneliness/","text/html","410","Gone","Non-Indexable","Client Error","1","0.289","",""
"https://aa-intergroup.org/directory.php","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","1","0.590","",""
"https://www.samhsa.gov/data/report/table-23 2011-2012-nsduh-serious-mental-illness-past-year -age-group-and-state","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","1","0.746","",""
"https://qz.com/720419/when-meds-didnt-cure-my-depression-i-tried-retraining-my-brain-waves-instead/","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","1","0.047","",""
"https://nami.org/Learn-More/Mental-Health-Conditions","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","1","0.126","",""
"https://www.nami.org/About-Mental-Illness/Mental-Health-Conditions/Schizoaffective-Disorder","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","1","0.123","",""
"https://www.icd10data.com/ICD10CM/Codes/F01-F99/F20-F29/F25-/F25.9","text/html","403","Forbidden","Non-Indexable","Client Error","1","0.307","",""
"https://www.aana.com/docs/default-source/wellness-aana.com-web-documents-(all)/how-do-addicted-brains-differ-from-nonaddicted-brains.pdf?sfvrsn=252c4bb1_2","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","1","0.777","",""
"https://www.sciencedirect.com/science/article/abs/pii/S030698771300114X","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","2","0.267","",""
"https://www.woodlandhillscc.net/","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","1","0.118","",""
"https://www.woodlandhillscc.net/candy_cane_lane","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","1","0.133","",""
"https://greatnonprofits.org/org/empowered-community-services","text/html","403","Forbidden","Non-Indexable","Client Error","1","0.112","",""
"https://greatnonprofits.org/org/rescue-me-corporation","text/html","403","Forbidden","Non-Indexable","Client Error","1","0.116","",""
"http://www.piercecollege.edu/offices/garden/index.asp","text/html","403","Forbidden","Non-Indexable","Client Error","1","0.091","",""
"https://irishealing.com/wp-content/uploads/2023/11/elena-kapustina-distinguished-alumni-award-1.webp","text/html","404","Not Found","Non-Indexable","Client Error","0","0.475","",""
"https://healthblog.uofmhealth.org/brain-health/science-says-addiction-a-chronic-disease-not-a-moral-failing","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","1","0.271","",""
"https://people.com/health/ariana-grande-ptsd-anxiety/","text/html","402","Payment Required","Non-Indexable","Client Error","1","0.047","",""
"https://www.newsday.com/opinion/commentary/opioid-epidemic-addiction-1.16012336","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","1","0.142","",""
"https://www.forbes.com/sites/alankohll/2018/03/27/the-evolving-definition-of-work-life-balance/?sh=322573159ed3","text/html;charset=utf-8","403","Forbidden","Non-Indexable","Client Error","1","0.054","",""
"https://www.usnews.com/news/health-news/articles/2022-03-14/some-teens-are-overdosing-with-meds-prescribed-for-adhd-anxiety","text/html","403","Forbidden","Non-Indexable","Client Error","1","0.054","",""
"https://journals.sagepub.com/doi/10.1310/hpj4806-473","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","1","0.046","",""
"https://www.psychologytoday.com/us/blog/the-resilient-brain/201410/what-is-neurofeedback","text/html; charset=iso-8859-1","403","Forbidden","Non-Indexable","Client Error","1","0.184","",""
"https://www.nami.org/Blogs/NAMI-Blog/March-2018/Understanding-the-Spectrum-of-Bipolar-Disorder","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","1","0.126","",""
"https://www.psychiatry.org/psychiatrists/practice/dsm/feedback-and-questions/frequently-asked-questions","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","1","0.202","",""
"https://www.researchgate.net/publication/256540120_Drop-out_from_addiction_treatment_A_systematic_review_of_risk_factors","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","1","0.039","",""
"https://www.forbes.com/health/mind/professional-mental-help/","text/html;charset=utf-8","403","Forbidden","Non-Indexable","Client Error","1","0.278","",""
"https://www.verywellmind.com/holistic-therapy-definition-types-techniques-and-efficacy-5196420","text/html","402","Payment Required","Non-Indexable","Client Error","2","0.042","",""
"https://www.cdc.gov/violenceprevention/pdf/2015data-brief508.pdf","text/html","404","Not Found","Non-Indexable","Client Error","1","0.119","",""
"https://www.everydayhealth.com/depression/guide/","text/html","403","Forbidden","Non-Indexable","Client Error","1","0.033","",""
"https://caps.ucsc.edu/resources/bipolar-disorder.html","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","1","0.326","",""
"https://www.verywellmind.com/what-is-withdrawal-how-long-does-it-last-63036","text/html","402","Payment Required","Non-Indexable","Client Error","1","0.125","",""
"https://www.who.int/news-room/fact-sheets/detail/rehabilitationhttps://www.who.int/news-room/fact-sheets/detail/rehabilitation","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","1","0.251","",""
"https://www.psychologytoday.com/us/articles/199805/wired-miracles","text/html; charset=iso-8859-1","403","Forbidden","Non-Indexable","Client Error","1","0.182","",""
"https://www.cdc.gov/childrensmentalhealth/features/anxiety-depression-children.html","text/html","404","Not Found","Non-Indexable","Client Error","1","0.251","",""
"https://www.hopkinsmedicine.org/psychiatry/specialty_areas/brain_stimulation/tms/faq_tms.html","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","2","0.246","",""
"https://www.science.org/doi/10.1126/sciadv.aax4043","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","1","0.188","",""
"https://www.verywellmind.com/what-happens-when-you-are-hospitalized-for-depression-1067262","text/html","402","Payment Required","Non-Indexable","Client Error","1","0.289","",""
"https://www.citizensinformation.ie/en/health/health_services/mental_health/mental_health_act_2001.html","text/html","403","Forbidden","Non-Indexable","Client Error","2","0.120","",""
"https://www.nih.gov/news-events/nih-research-matters/common-genetic-factors-found-5-mental-disorders","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","1","0.345","",""
"https://nida.nih.gov/drug-topics/trends-statistics/infographics/comorbidity-substance-use-other-mental-disorders","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","1","0.498","",""
"https://www.sportskeeda.com/health-and-fitness/7-components-good-mental-health","text/html; charset=UTF-8","405","Not Allowed","Non-Indexable","Client Error","1","0.130","",""
"https://www.verywellmind.com/self-care-strategies-overall-stress-reduction-3144729","text/html","402","Payment Required","Non-Indexable","Client Error","1","0.248","",""
"https://www.verywellmind.com/the-importance-of-mental-health-for-wellbeing-5207938","text/html","402","Payment Required","Non-Indexable","Client Error","1","0.133","",""
"https://www.who.int/news-room/feature-stories/detail/what-do-we-mean-by-self-care","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","1","0.743","",""
"https://rarediseases.org/rare-diseases/wernicke-korsakoff-syndrome/","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","1","0.267","",""
"https://www.nami.org/mhstats","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","3","0.122","",""
"https://www.cdc.gov/drugoverdose/data/statedeaths.html","text/html","404","Not Found","Non-Indexable","Client Error","1","0.275","",""
"https://www.verywellmind.com/what-can-i-expect-at-a-drug-and-alcohol-rehab-program-67865","text/html","402","Payment Required","Non-Indexable","Client Error","2","0.125","",""
"https://www.verywellmind.com/what-are-alpha-brain-waves-5113721","text/html","402","Payment Required","Non-Indexable","Client Error","1","0.124","",""
"https://www.verywellmind.com/mindfulness-meditation-88369","text/html","402","Payment Required","Non-Indexable","Client Error","1","0.250","",""
"https://www.nami.org/Get-Involved/Awareness-Events/Mental-Health-Awareness-Month","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","1","0.119","",""
"https://adaa.org/living-with-anxiety/personal-stories/unrecognized-symptom-bipolar-disorder-rage","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","1","0.127","",""
"https://www.verywellmind.com/what-is-neurotherapy-22402","text/html","402","Payment Required","Non-Indexable","Client Error","1","0.128","",""
"https://www.webmd.com/drugs/compare/trazodone-oral-vs-ambien-oral","text/html","404","Not Found","Non-Indexable","Client Error","1","0.429","",""
"https://www.health.harvard.edu/blog/yoga-could-slow-the-harmful-effects-of-stress-and-inflammation-2017101912588","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","1","0.232","",""
"https://www.verywellmind.com/how-long-does-fentanyl-stay-in-your-system-80257","text/html","402","Payment Required","Non-Indexable","Client Error","1","0.135","",""
"https://www.dhcs.ca.gov/services/Documents/CA-Overdose-Increases-2020.pdf","text/html","404","Not Found","Non-Indexable","Client Error","1","0.286","",""
"https://www.ons.org/node/901","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","1","0.724","",""
"https://www.cdc.gov/workplacehealthpromotion/tools-resources/workplace-health/mental-health/index.html","text/html","404","Not Found","Non-Indexable","Client Error","1","0.210","",""
"https://chadd.org/about-adhd/neurofeedback-eeg-biofeedback/","text/html","403","Forbidden","Non-Indexable","Client Error","2","0.320","",""
"https://www.researchgate.net/publication/233167031_Adverse_reactions_and_potential_iatrogenic_effects_in_neurofeedback_training","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","2","0.048","",""
"https://www.nami.org/About-Mental-Illness/Treatments/Types-of-Mental-Health-Professionals","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","1","0.129","",""
"https://study.com/learn/lesson/what-is-physical-health.html","text/html;charset=utf-8","403","HTTP Forbidden","Non-Indexable","Client Error","1","0.077","",""
"https://www.bphope.com/three-strategies-to-combat-loneliness/","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","1","0.176","",""
"https://www.sciencedirect.com/topics/pharmacology-toxicology-and-pharmaceutical-science/convolvulaceae","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","1","0.347","",""
"https://academic.oup.com/ijnp/article/23/6/385/5805249","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","1","0.045","",""
"https://www.verywellmind.com/common-types-of-depression-1067313","text/html","402","Payment Required","Non-Indexable","Client Error","1","0.115","",""
"https://adaa.org/understanding-anxiety/facts-statistics","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","1","0.286","",""
"https://www.nami.org/About-Mental-Illness/Mental-Health-Conditions/Borderline-Personality-Disorder","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","1","0.292","",""
"https://journals.sagepub.com/doi/full/10.1177/0269215520905112","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","1","0.043","",""
"https://www.verywellmind.com/outpatient-therapy-definition-and-efficacy-5214546","text/html","402","Payment Required","Non-Indexable","Client Error","2","0.125","",""
"https://www.verywellmind.com/family-therapy-definition-types-techniques-and-efficacy-5190233","text/html","402","Payment Required","Non-Indexable","Client Error","1","0.142","",""
"https://www.ninds.nih.gov/Disorders/Patient-Caregiver-Education/Fact-Sheets/Deep-Brain-Stimulation-Movement-Disorders-Fact","text/html","403","Forbidden","Non-Indexable","Client Error","1","0.187","",""
"https://www.hopkinsmedicine.org/health/treatment-tests-and-therapies/deep-brain-stimulation","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","1","0.262","",""
"https://www.verywellmind.com/addiction-4157312","text/html","402","Payment Required","Non-Indexable","Client Error","1","0.266","",""
"https://www.hca.wa.gov/assets/program/fact-sheet-sud-outpatient-treatment-2022.pdf","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","1","0.930","",""
"https://www.nami.org/Blogs/NAMI-Blog/April-2020/The-Value-of-Structured-Outpatient-Treatment","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","1","0.124","",""
"https://www.cardiovascularbusiness.com/topics/coronary-intervention-surgery/new-sound-therapy-can-reduce-blood-pressure-hypertensive","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","1","0.046","",""
"https://www.psychologytoday.com/us/basics/addiction/treatment-addiction","text/html; charset=iso-8859-1","403","Forbidden","Non-Indexable","Client Error","1","0.288","",""
"https://www.annualreviews.org/doi/10.1146/annurev.psych.59.103006.093548","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","1","0.040","",""
"https://www.nami.org/About-Mental-Illness/Treatments/Psychotherapy","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","1","0.120","",""
