"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Transferred (bytes)","Total Transferred (bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://irishealing.com/wp-includes/js/jquery/ui/core.min.js?ver=1.13.3","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.221","Thu, 06 Feb 2025 17:27:26 GMT","","","","","1.1","","","","","","https://irishealing.com/wp-includes/js/jquery/ui/core.min.js?ver=1.13.3","2026-03-23 08:39:51"
"https://irishealing.com/wp-content/themes/boliin/assets/js/magnific/jquery.magnific-popup.min.js?ver=6.9.1","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.062","Sat, 24 Aug 2024 15:23:53 GMT","","","","","1.1","","","","","","https://irishealing.com/wp-content/themes/boliin/assets/js/magnific/jquery.magnific-popup.min.js?ver=6.9.1","2026-03-23 08:39:51"
"https://irishealing.com/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.min.js?ver=3.35.3","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","7","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.079","Thu, 05 Feb 2026 20:47:59 GMT","","","","","1.1","","","","","","https://irishealing.com/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.min.js?ver=3.35.3","2026-03-23 08:39:51"
"https://irishealing.com/therapy/","text/html; charset=UTF-8","200","OK","Indexable","","Addiction Therapy in Los Angeles - Iris Healing®","48","428","Iris Healing offers comprehensive addiction therapy in Los Angeles. Call 844-663-4747 to learn more about our individualized programs.","134","835","","0","","0","","0","Therapies","9","LEARN MORE ABOUT OUR TREATMENTS—CALL NOW","40","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://irishealing.com/therapy/","","","","","","239219","54966","54966","21.056","","1331","252","5.282","59.987","Fairly Hard","4.801","1","1","","1929","477","0","100.000","289","72","0","22","14","0","","","","","5b13b963f31ea110b63374694b4890b3","1.056","Tue, 11 Mar 2025 00:03:15 GMT","","","","en-US","1.1","","","","","","https://irishealing.com/therapy/","2026-03-23 08:39:50"
"https://irishealing.com/rehab-aftercare/","text/html; charset=UTF-8","200","OK","Indexable","","Addiction Aftercare Services - Los Angeles - Iris Healing®","58","511","Addiction aftercare services in Los Angeles allow clients to continue the recovery process after completing treatment. Call us at 844-663-4747!","143","876","","0","Comprehensive Rehab Aftercare for Long-Term Recovery","52","","0","Aftercare","9","Table of Contents","17","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://irishealing.com/rehab-aftercare/","","","","","","237051","55114","55114","21.113","","1828","328","5.573","50.259","Fairly Hard","6.419","1","1","","2411","477","0","100.000","292","73","0","22","14","0","","","","","3a2fdeb93f01691ba32ad68a4a93b1f8","0.649","Fri, 19 Dec 2025 16:11:51 GMT","","","","en-US","1.1","","","","","","https://irishealing.com/rehab-aftercare/","2026-03-23 08:39:51"
"https://irishealing.com/contact/","text/html; charset=UTF-8","200","OK","Indexable","","Contact Iris Healing® Retreat | Luxury Rehabilitation Center","60","529","Make a 100% confidential consultation when you contact Iris Healing® Retreat at (818) 435-3936. Visit our site to learn more or schedule an appointment.","152","949","","0","Contact Iris Healing for Compassionate Support","46","","0","Contact Us","10","Send us a Message","17","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://irishealing.com/contact/","","","","","","260080","61324","61324","23.492","","761","193","3.943","69.207","Normal","2.935","1","1","","1072","477","0","100.000","289","71","0","22","14","0","","","","","1fd596c75fb9b1978bba9a64e273cba5","0.280","Mon, 24 Feb 2025 23:08:07 GMT","","","","en-US","1.1","","","","","","https://irishealing.com/contact/","2026-03-23 08:39:51"
"https://irishealing.com/wp-content/uploads/2024/01/iris2.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","270614","270614","270614","103.667","","0","","","","","0.000","1","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.556","Tue, 16 Sep 2025 01:37:38 GMT","","","","","1.1","","","","","","https://irishealing.com/wp-content/uploads/2024/01/iris2.png","2026-03-23 08:39:51"
"https://irishealing.com/wp-content/plugins/elementor-pro/assets/lib/sticky/jquery.sticky.min.js?ver=3.23.2","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.082","Tue, 06 Aug 2024 08:49:16 GMT","","","","","1.1","","","","","","https://irishealing.com/wp-content/plugins/elementor-pro/assets/lib/sticky/jquery.sticky.min.js?ver=3.23.2","2026-03-23 08:39:52"
"https://irishealing.com/wp-content/uploads/2022/12/image-43-1-1.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","1428","1428","1428","0.547","","0","","","","","0.000","1","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.139","Tue, 16 Sep 2025 01:25:59 GMT","","","","","1.1","","","","","","https://irishealing.com/wp-content/uploads/2022/12/image-43-1-1.webp","2026-03-23 08:39:52"
"https://irishealing.com/therapy/spiritual-counseling/","text/html; charset=UTF-8","200","OK","Indexable","","Spiritual Counseling Services - Iris Healing® - Los Angeles","59","516","Iris Healing offers spiritual counseling services in Los Angeles to help those struggling with addiction & mental illness. Call us at 844-663-4747.","147","875","","0","","0","","0","Spiritual Counseling Services","29","Get Help Today","14","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://irishealing.com/therapy/spiritual-counseling/","","","","","","224103","52890","52890","20.261","","814","196","4.153","64.807","Normal","3.565","1","2","","1912","477","0","100.000","303","79","0","22","14","0","","","","","a6cfa9c68ccfe5711cdc0797dba9369","0.098","Fri, 21 Mar 2025 05:12:25 GMT","","","","en-US","1.1","","","","","","https://irishealing.com/therapy/spiritual-counseling/","2026-03-23 08:39:52"
"https://irishealing.com/wp-content/plugins/elementor/assets/css/widget-spacer.min.css?ver=3.35.3","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.290","Thu, 05 Feb 2026 20:47:59 GMT","","","","","1.1","","","","","","https://irishealing.com/wp-content/plugins/elementor/assets/css/widget-spacer.min.css?ver=3.35.3","2026-03-23 08:39:52"
"https://irishealing.com/blog/how-to-help-alcohol-withdrawal/","text/html; charset=UTF-8","200","OK","Indexable","","How to Help Alcohol Withdrawal: Symptoms, Timeline, Home Care & When to Get Medical Help","88","843","Practical, medically cautious guidance on how to help alcohol withdrawal — symptoms, timeline, home care vs medical detox, common medicines, and when to seek emergency care.","173","1110","","0","How to Help Alcohol Withdrawal: Symptoms, Timeline, and When to Seek Medical Care","81","How to Help Alcohol Withdrawal: Symptoms, Timeline, and When to Seek Medical Care","81","Find Help Now","13","Recognizing Alcohol Withdrawal Symptoms","39","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://irishealing.com/blog/how-to-help-alcohol-withdrawal/","","","","","","240259","59148","59148","22.658","","2354","439","5.362","40.602","Hard","7.909","1","2","","38","16","0","3.350","297","74","0","23","15","0","","","","","abe1f545cf1064568af3fc9ec21861c2","0.606","Thu, 26 Feb 2026 18:08:30 GMT","","","","en-US","1.1","","","","","","https://irishealing.com/blog/how-to-help-alcohol-withdrawal/","2026-03-23 08:39:51"
"https://irishealing.com/addiction-treatment/xanax/","text/html; charset=UTF-8","200","OK","Indexable","","Xanax Addiction Treatment Center in Woodland Hills, CA | Iris Healing","69","619","Iris Healing’s comprehensive Xanax addiction treatment in Woodland Hills offers personalized, evidence-based & holistic care—including detox, therapy, and spiritual support.","173","1065","","0","Xanax Addiction Treatment Center in Woodland Hills","50","","0","Xanax Addiction Treatment Center","32","Table of Contents","17","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://irishealing.com/addiction-treatment/xanax/","","","","","","289533","61500","61500","23.559","","2530","482","5.249","46.485","Hard","6.934","1","2","","1923","477","0","100.000","315","81","0","22","14","0","","","","","b72e73166f3130b80330ca981d3c3a9d","0.728","Thu, 10 Jul 2025 12:17:57 GMT","","","","en-US","1.1","","","","","","https://irishealing.com/addiction-treatment/xanax/","2026-03-23 08:39:51"
"https://irishealing.com/intensive-outpatient-program-los-angeles/","text/html; charset=UTF-8","200","OK","Indexable","","Intensive Outpatient Program in Los Angeles | Iris Healing","58","514","Our premiere intensive outpatient program in Los Angeles utilizes evidence-based and holistic healing practices. Call Iris Healing at 844-663-4747.","147","895","","0","What are the daily hours and time commitment for the IOP program?","65","","0","Intensive Outpatient Program Los Angeles","40","Table of Contents","17","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://irishealing.com/intensive-outpatient-program-los-angeles/","","","","","","245280","56735","56735","21.734","","1952","355","5.499","54.201","Fairly Hard","6.421","1","1","","2420","477","0","100.000","306","81","0","22","14","0","","","","","e8066d5683739b935efac1ff99bb2b8a","0.195","Wed, 04 Mar 2026 20:31:19 GMT","","","","en-US","1.1","","","","","","https://irishealing.com/intensive-outpatient-program-los-angeles/","2026-03-23 08:39:52"
"https://irishealing.com/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.35.3","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.083","Thu, 05 Feb 2026 20:47:59 GMT","","","","","1.1","","","","","","https://irishealing.com/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.35.3","2026-03-23 08:39:52"
"https://irishealing.com/wp-content/plugins/boliin-themer/assets/js/ajax-form.js?ver=6.9.1","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.133","Fri, 09 Jan 2026 00:31:43 GMT","","","","","1.1","","","","","","https://irishealing.com/wp-content/plugins/boliin-themer/assets/js/ajax-form.js?ver=6.9.1","2026-03-23 08:39:52"
"https://irishealing.com/wp-content/uploads/2026/02/medical-supervised-alcohol-detox-support-1024x559.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","74634","74634","74634","28.591","","0","","","","","0.000","1","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.216","Thu, 26 Feb 2026 17:56:56 GMT","","","","","1.1","","","","","","https://irishealing.com/wp-content/uploads/2026/02/medical-supervised-alcohol-detox-support-1024x559.jpg","2026-03-23 08:39:52"
"https://irishealing.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/v4-shims.min.css?ver=3.35.3","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","7","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.174","Thu, 05 Feb 2026 20:47:59 GMT","","","","","1.1","","","","","","https://irishealing.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/v4-shims.min.css?ver=3.35.3","2026-03-23 08:39:52"
"https://irishealing.com/wp-content/plugins/bdthemes-element-pack/assets/js/common/helper.min.js?ver=7.13.2","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.138","Sat, 24 Aug 2024 15:26:38 GMT","","","","","1.1","","","","","","https://irishealing.com/wp-content/plugins/bdthemes-element-pack/assets/js/common/helper.min.js?ver=7.13.2","2026-03-23 08:39:52"
"https://irishealing.com/addiction-treatment/iris-healing-retreat-los-angeles-ca/","text/html; charset=UTF-8","200","OK","Indexable","","Iris Healing Luxury Rehab in Los Angeles, CA","44","395","Iris Healing Luxury Rehab in Los Angeles, CA can help you conquer your Substance Abuse Disorder. Call us at 844-663-4747.","121","765","","0","","0","","0","Iris Healing Retreat – Los Angeles, CA","38","","0","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://irishealing.com/addiction-treatment/iris-healing-retreat-los-angeles-ca/","","","","","","265496","58284","58284","22.327","","1302","296","4.399","45.061","Hard","4.530","1","2","","1912","477","0","100.000","286","70","0","22","14","0","","","","","e2b73879600964e13707f1941c8a0697","0.629","Wed, 18 Feb 2026 23:06:47 GMT","","","","en-US","1.1","","","","","","https://irishealing.com/addiction-treatment/iris-healing-retreat-los-angeles-ca/","2026-03-23 08:39:52"
"https://irishealing.com/therapy/nutritional-therapy/","text/html; charset=UTF-8","200","OK","Indexable","","Nutritional Therapy - Iris Healing® Woodland Hills, CA","54","476","Nutritional therapy helps individuals maintain healthy habits during and after treatment. Call Iris Healing in Los Angeles at 844-663-4747 today.","145","883","","0","","0","","0","Nutritional Therapy","19","Scientific research has shown that sugar, caffeine, and white flour trigger drug and alcohol cravings.","102","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://irishealing.com/therapy/nutritional-therapy/","","","","","","229803","53995","53995","20.684","","1245","258","4.826","64.335","Normal","4.665","1","2","","1913","477","0","100.000","303","79","0","22","14","0","","","","","f0e7e46f3a3500fbfcf369bd71e331fa","0.652","Fri, 21 Mar 2025 05:10:13 GMT","","","","en-US","1.1","","","","","","https://irishealing.com/therapy/nutritional-therapy/","2026-03-23 08:39:52"
"https://irishealing.com/alcohol-rehab-in-woodland-hills/","text/html; charset=UTF-8","200","OK","Indexable","","Alcohol Rehab in Woodland Hills | Iris Healing®","47","417","Iris Healing offers Alcohol Rehab in Woodland Hills, CA. Start your recovery journey today","90","547","","0","Alcohol Rehab in Woodland Hills","31","","0","Alcohol Rehab in Woodland Hills","31","What Is Alcohol Rehab?","22","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://irishealing.com/alcohol-rehab-in-woodland-hills/","","","","","","278621","61388","61388","23.517","","2376","407","5.838","49.619","Hard","6.707","1","1","","1912","477","0","100.000","292","69","0","22","14","0","","","","","d7d2097ad777eba677671ea80f174957","0.763","Wed, 03 Sep 2025 21:28:37 GMT","","","","en-US","1.1","","","","","","https://irishealing.com/alcohol-rehab-in-woodland-hills/","2026-03-23 08:39:52"
"https://irishealing.com/about/holistic-rehabilitation-center/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","2","","28","27","0","5.660","0","0","0","0","0","0","","","","","","0.355","","https://irishealing.com/holistic-rehabilitation-center/","HTTP Redirect","","","1.1","","","","","","https://irishealing.com/about/holistic-rehabilitation-center/","2026-03-23 08:39:53"
"https://irishealing.com/wp-content/themes/boliin/assets/js/bootstrap.min.js?ver=6.9.1","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.075","Sat, 24 Aug 2024 15:23:53 GMT","","","","","1.1","","","","","","https://irishealing.com/wp-content/themes/boliin/assets/js/bootstrap.min.js?ver=6.9.1","2026-03-23 08:39:53"
"https://irishealing.com/wp-content/themes/boliin/style.css?ver=6.9.1","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.328","Sat, 24 Aug 2024 15:23:47 GMT","","","","","1.1","","","","","","https://irishealing.com/wp-content/themes/boliin/style.css?ver=6.9.1","2026-03-23 08:39:53"
"https://irishealing.com/medication-assisted-treatment/","text/html; charset=UTF-8","200","OK","Indexable","","Medication-Assisted Treatment | Common Types - IRIS Healing","59","560","Medication-assisted treatment involves treating substance use disorder with medications tailored to a patient's need.","117","721","","0","","0","","0","Medication-Assisted Treatment","29","Table of Contents","17","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://irishealing.com/medication-assisted-treatment/","","","","","","256594","57221","57221","21.920","","1878","422","4.450","52.308","Fairly Hard","6.079","1","1","","1936","477","0","100.000","305","78","0","31","23","0","","","","","d573b5000f3ead2e40e8d4f8cba5a1c2","0.960","Mon, 12 Aug 2024 10:52:40 GMT","","","","en-US","1.1","","","","","","https://irishealing.com/medication-assisted-treatment/","2026-03-23 08:39:52"
"https://irishealing.com/partial-hospitalization-program-los-angeles/","text/html; charset=UTF-8","200","OK","Indexable","","Partial Hospitalization Program in Los Angeles | Iris Healing","61","531","At Iris Healing, our Partial Hospitalization Program in Los Angeles is designed to provide intensive treatment with more flexibility than inpatient care,","153","909","","0","","0","","0","Partial Hospitalization Program in Los Angeles","46","Table of Contents","17","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://irishealing.com/partial-hospitalization-program-los-angeles/","","","","","","252204","56344","56344","21.584","","1918","341","5.625","50.760","Fairly Hard","6.229","1","1","","2422","477","0","100.000","309","80","0","22","14","0","","","","","7901301d24009718304a3d84cf8ba93f","0.334","Fri, 19 Dec 2025 15:57:03 GMT","","","","en-US","1.1","","","","","","https://irishealing.com/partial-hospitalization-program-los-angeles/","2026-03-23 08:39:53"
"https://irishealing.com/mental-health-treatment-los-angeles/depression/","text/html; charset=UTF-8","200","OK","Indexable","","Depression Treatment in Los Angeles, CA | Iris Healing®","55","501","At Iris Healing, our depression treatment in Los Angeles provides proven and holistic treatment for long-term success. Call 844-663-4747!","137","844","","0","","0","","0","Depression Treatment in Los Angeles","35","What Does Depression Look Like?","31","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://irishealing.com/mental-health-treatment-los-angeles/depression/","","","","","","268944","59538","59538","22.808","","2019","370","5.457","47.935","Hard","6.180","1","2","","1919","477","0","100.000","313","81","0","22","14","0","","","","","5d632fce91adf4ab00bc970b7393babd","0.853","Thu, 19 Feb 2026 22:12:20 GMT","","","","en-US","1.1","","","","","","https://irishealing.com/mental-health-treatment-los-angeles/depression/","2026-03-23 08:39:53"
