"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Inlinks","Response Time","Redirect URL","Redirect Type"
"https://www.niaaa.nih.gov/publications/brochures-and-fact-sheets/alcohol-facts-and-statistics","text/html; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","6","0.409","https://www.niaaa.nih.gov/alcohols-effects-health/alcohol-topics/alcohol-facts-and-statistics","HTTP Redirect"
"https://www.niaaa.nih.gov/alcohols-effects-health/alcohol-use-disorder/genetics-alcohol-use-disorder","text/html; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","2","0.480","https://www.niaaa.nih.gov/health-professionals-communities/core-resource-on-alcohol/risk-factors-varied-vulnerability-alcohol-related-harm","HTTP Redirect"
"https://irishealing.com/ways-of-treating-depression-without-drugs-or-medication","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","24","0.481","https://irishealing.com/blog/ways-of-treating-depression-without-drugs-or-medication","HTTP Redirect"
"https://pubmed.ncbi.nlm.nih.gov/26070763/","text/html; charset=iso-8859-1","302","Found","Non-Indexable","Redirected","1","0.304","https://misuse.ncbi.nlm.nih.gov/error/abuse.shtml","HTTP Redirect"
"https://thecreativemind.net/actors-and-addiction/","text/html; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","1","0.124","https://thecreativemind.substack.com/archive?sort=new","HTTP Redirect"
"https://www.insider.com/dax-shepard-relapsed-sober-addiction-painkillers-2020-9","","308","redirects","Non-Indexable","Redirected","1","0.256","https://www.businessinsider.com/dax-shepard-relapsed-sober-addiction-painkillers-2020-9","HTTP Redirect"
"http://www.clarkgaither.com/how-job-burnout-is-related-to-alcohol-and-other-drug-abuse/","text/html; charset=iso-8859-1","301","Moved Permanently","Non-Indexable","Redirected","1","0.789","https://www.clarkgaither.com/how-job-burnout-is-related-to-alcohol-and-other-drug-abuse/","HTTP Redirect"
"https://www.history.com/news/judy-garland-barbiturates-hollywood-studio-drugs","","301","Moved Permanently","Non-Indexable","Redirected","1","0.094","https://www.history.com/articles/judy-garland-barbiturates-hollywood-studio-drugs","HTTP Redirect"
"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3356869/","text/html; charset=iso-8859-1","302","Found","Non-Indexable","Redirected","1","0.174","https://misuse.ncbi.nlm.nih.gov/error/abuse.shtml?orig_args=/pmc/articles/PMC3356869/&orig_host=www.ncbi.nlm.nih.gov","HTTP Redirect"
"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10503923/","text/html; charset=iso-8859-1","302","Found","Non-Indexable","Redirected","1","0.287","https://misuse.ncbi.nlm.nih.gov/error/abuse.shtml?orig_args=/pmc/articles/PMC10503923/&orig_host=www.ncbi.nlm.nih.gov","HTTP Redirect"
"https://irishealing.com/tms-side-effects/\","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","1","0.699","https://irishealing.com/","HTTP Redirect"
"https://irishealing.com/blog/neurofeedback-therapy-in-los-angeles-improve-your-brain","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","0","0.520","https://irishealing.com/blog/neurofeedback-therapy-in-los-angeles-improve-your-brain/","HTTP Redirect"
"https://irishealing.com/is-tms-effective-for-parkinsons/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","5","0.515","https://transferirishe.wpenginepowered.com/tms-for-parkinsons/","HTTP Redirect"
"https://irishealing.com/tms-for-chronic-pain/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","8","0.517","https://irishealing.com/","HTTP Redirect"
"https://irishealing.com/tms-therapy-and-mental-health/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","6","0.489","https://irishealing.com/tms-los-angeles/","HTTP Redirect"
"https://irishealing.com/tms-devices/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","5","0.519","https://irishealing.com/tms-los-angeles/","HTTP Redirect"
"https://irishealing.com/what-does-tms-therapy-treat/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","5","0.517","https://irishealing.com/tms-los-angeles/","HTTP Redirect"
"https://irishealing.com/pros-and-cons-of-tms-therapy/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","6","0.514","https://irishealing.com/tms-los-angeles/","HTTP Redirect"
"https://irishealing.com/tms-results/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","6","0.396","https://irishealing.com/tms-los-angeles/","HTTP Redirect"
"https://irishealing.com/tms-therapy-cost/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","6","0.294","https://irishealing.com/blog/tms-therapy-cost","HTTP Redirect"
"https://irishealing.com/what-is-tms/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","5","0.354","https://irishealing.com/tms-los-angeles/","HTTP Redirect"
"https://irishealing.com/how-to-prepare-for-tms-therapy/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","5","0.517","https://irishealing.com/","HTTP Redirect"
"https://irishealing.com/how-long-do-the-effects-of-tms-treatment-last/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","7","0.520","https://irishealing.com/","HTTP Redirect"
"https://irishealing.com/how-many-tms-treatments-are-needed/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","5","0.498","https://irishealing.com/","HTTP Redirect"
"https://irishealing.com/repetitive-transcranial-magnetic-stimulation-rtms/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","8","0.479","https://irishealing.com/tms-los-angeles/","HTTP Redirect"
"https://irishealing.com/tms-for-schizophrenia/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","9","0.333","https://irishealing.com/blog/tms-for-schizophrenia","HTTP Redirect"
"https://irishealing.com/tms-for-addiction/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","5","0.337","https://irishealing.com/tms-los-angeles/","HTTP Redirect"
"https://irishealing.com/tms-medicare-coverage/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","5","0.478","https://irishealing.com/blog/tms-medicare-coverage","HTTP Redirect"
"https://irishealing.com/tms-for-depression-treatment/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","9","0.475","https://irishealing.com/tms-los-angeles/","HTTP Redirect"
"https://irishealing.com/tms-for-ocd/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","9","0.516","https://irishealing.com/tms-los-angeles/","HTTP Redirect"
"https://irishealing.com/blog/iris-healing-retreat-accredited-joint-commission","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","0","0.452","https://irishealing.com/blog/iris-healing-retreat-accredited-joint-commission/","HTTP Redirect"
"http://www.hhs.gov/ocr/privacy/hipaa/understanding/consumers/index.html","","301","Moved Permanently","Non-Indexable","Redirected","1","0.077","https://www.hhs.gov/ocr/privacy/hipaa/understanding/consumers/index.html","HTTP Redirect"
"http://www.hhs.gov/ocr/privacy/hipaa/understanding/consumers/noticepp.html","","301","Moved Permanently","Non-Indexable","Redirected","1","0.132","https://www.hhs.gov/ocr/privacy/hipaa/understanding/consumers/noticepp.html","HTTP Redirect"
"http://consumercal.org/california-online-privacy-protection-act-caloppa/","text/html","301","Moved Permanently","Non-Indexable","Redirected","1","0.075","https://consumercal.org/california-online-privacy-protection-act-caloppa/","HTTP Redirect"
"https://irishealing.com/blog/wellness-retreats-for-depression-after-divorce","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","0","0.343","https://irishealing.com/blog/wellness-retreats-for-depression-after-divorce/","HTTP Redirect"
"https://support.google.com/adwordspolicy/answer/1316548?hl=en","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","1","0.185","https://support.google.com/adspolicy/answer/1316548?hl=en","HTTP Redirect"
"https://irishealing.com/cannabis-induced-psychosis/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","2","0.443","https://irishealing.com/blog/cannabis-induced-psychosis","HTTP Redirect"
"https://www.healthline.com/health/depression/cognitive-behavioral-therapy","text/html; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","1","0.181","https://www.healthline.com/health/behavioral-therapy","HTTP Redirect"
"https://irishealing.com/blog/soothe-your-mind-at-a-co-occurring-disorder-center","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","0","0.370","https://irishealing.com/blog/soothe-your-mind-at-a-co-occurring-disorder-center/","HTTP Redirect"
"https://irishealing.com/blog/relapse-prevention-and-recovery","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","1","0.483","https://irishealing.com/blog/relapse-prevention-and-recovery/","HTTP Redirect"
"https://irishealing.com/detox/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","5","0.548","https://irishealing.com/detox-in-los-angeles/","HTTP Redirect"
"https://irishealing.com/our-programs/residential-treatment/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","1","0.409","https://irishealing.com/outpatient-rehab-los-angeles/","HTTP Redirect"
"http://www.nacbt.org/whatiscbt-htm/","","301","Moved Permanently","Non-Indexable","Redirected","1","0.043","https://www.nacbt.org/whatiscbt-htm/","HTTP Redirect"
"https://irishealing.com/treatment/addiction-counseling/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","8","0.523","https://irishealing.com/addiction-counseling/","HTTP Redirect"
"https://irishealing.com/cupping-therapy/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","2","0.519","https://irishealing.com/","HTTP Redirect"
"https://irishealing.com/equine-therapy/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","1","0.409","https://irishealing.com/","HTTP Redirect"
"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3584580/","text/html; charset=iso-8859-1","302","Found","Non-Indexable","Redirected","1","0.151","https://misuse.ncbi.nlm.nih.gov/error/abuse.shtml?orig_args=/pmc/articles/PMC3584580/&orig_host=www.ncbi.nlm.nih.gov","HTTP Redirect"
"http://www.mdft.org/Resources/Case-studies","","301","Moved Permanently","Non-Indexable","Redirected","1","0.092","https://www.mdft.org/Resources/Case-studies","HTTP Redirect"
"http://www.mdft.org/Effectiveness","","301","Moved Permanently","Non-Indexable","Redirected","1","0.148","https://www.mdft.org/Effectiveness","HTTP Redirect"
"https://irishealing.com/resources/blog/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","1","0.347","https://irishealing.com/blog/","HTTP Redirect"
"https://irishealing.com/blog/mdma-rehab","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","0","0.373","https://irishealing.com/blog/mdma-rehab/","HTTP Redirect"
"https://irishealing.com/blog/xanax-in-your-system","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","0","0.429","https://irishealing.com/blog/xanax-in-your-system/","HTTP Redirect"
"https://irishealing.com/medication-assisted-treatment","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","1","0.345","https://irishealing.com/medication-assisted-treatment/","HTTP Redirect"
"https://pubmed.ncbi.nlm.nih.gov/9398925/","text/html; charset=iso-8859-1","302","Found","Non-Indexable","Redirected","1","0.318","https://misuse.ncbi.nlm.nih.gov/error/abuse.shtml","HTTP Redirect"
"http://socialwork.buffalo.edu/social-research/institutes-centers/institute-on-trauma-and-trauma-informed-care/what-is-trauma-informed-care.html","","301","Moved Permanently","Non-Indexable","Redirected","1","0.047","https://socialwork.buffalo.edu/social-research/institutes-centers/institute-on-trauma-and-trauma-informed-care/what-is-trauma-informed-care.html","HTTP Redirect"
"https://pubmed.ncbi.nlm.nih.gov/9401336/","text/html; charset=iso-8859-1","302","Found","Non-Indexable","Redirected","1","0.165","https://misuse.ncbi.nlm.nih.gov/error/abuse.shtml","HTTP Redirect"
"https://www.nasmhpd.org/sites/default/files/SAMHSA_Concept_of_Trauma_and_Guidance.pdf","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","1","0.258","https://nasmhpd.org/sites/default/files/SAMHSA_Concept_of_Trauma_and_Guidance.pdf","HTTP Redirect"
"https://irishealing.com/blog/what-causes-depression","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","0","0.198","https://irishealing.com/blog/what-causes-depression/","HTTP Redirect"
"https://irishealing.com/blog/dangers-of-mixing-opioids-alcohol","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","0","0.364","https://irishealing.com/blog/dangers-of-mixing-opioids-alcohol/","HTTP Redirect"
"https://irishealing.com/blog/benzos-and-alcohol","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","0","0.352","https://irishealing.com/blog/benzos-and-alcohol/","HTTP Redirect"
"https://irishealing.com/blog/stimulants-and-alcohol","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","0","0.472","https://irishealing.com/blog/stimulants-and-alcohol/","HTTP Redirect"
"https://irishealing.com/blog/bipolar-disorder-and-addiction","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","0","0.432","https://irishealing.com/blog/bipolar-disorder-and-addiction/","HTTP Redirect"
"https://irishealing.com/blog/ways-of-treating-depression-without-drugs-or-medication","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","0","0.476","https://irishealing.com/blog/ways-of-treating-depression-without-drugs-or-medication/","HTTP Redirect"
"https://irishealing.com/blog/help-someone-with-depression","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","0","0.357","https://irishealing.com/blog/help-someone-with-depression/","HTTP Redirect"
"https://www.helpguide.org/articles/anxiety/therapy-for-anxiety-disorders.htm","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","1","0.597","https://www.helpguide.org/mental-health/treatment/therapy-for-anxiety-disorders","HTTP Redirect"
"https://www.nimh.nih.gov/health/statistics/personality-disorders.shtml","text/html; charset=UTF-8","301","https://www.nimh.nih.gov/health/statistics/personality-disorders","Non-Indexable","Redirected","1","0.308","https://www.nimh.nih.gov/health/statistics/personality-disorders","HTTP Redirect"
"https://psychiatry.org/patients-families/bipolar-disorders/what-are-bipolar-disorders","","301","Moved Permanently","Non-Indexable","Redirected","1","0.043","https://www.psychiatry.org/patients-families/bipolar-disorders/what-are-bipolar-disorders","HTTP Redirect"
"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4187105/","text/html; charset=iso-8859-1","302","Found","Non-Indexable","Redirected","1","0.283","https://misuse.ncbi.nlm.nih.gov/error/abuse.shtml?orig_args=/pmc/articles/PMC4187105/&orig_host=www.ncbi.nlm.nih.gov","HTTP Redirect"
"https://www.webmd.com/bipolar-disorder/guide/cyclothymia-cyclothymic-disorder","","301","Moved Permanently","Non-Indexable","Redirected","1","0.378","https://www.webmd.com/bipolar-disorder/cyclothymia-cyclothymic-disorder","HTTP Redirect"
"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5167075/","text/html; charset=iso-8859-1","302","Found","Non-Indexable","Redirected","1","0.160","https://misuse.ncbi.nlm.nih.gov/error/abuse.shtml?orig_args=/pmc/articles/PMC5167075/&orig_host=www.ncbi.nlm.nih.gov","HTTP Redirect"
"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6220434/","text/html; charset=iso-8859-1","302","Found","Non-Indexable","Redirected","1","0.153","https://misuse.ncbi.nlm.nih.gov/error/abuse.shtml?orig_args=/pmc/articles/PMC6220434/&orig_host=www.ncbi.nlm.nih.gov","HTTP Redirect"
"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4400203/","text/html; charset=iso-8859-1","302","Found","Non-Indexable","Redirected","1","0.273","https://misuse.ncbi.nlm.nih.gov/error/abuse.shtml?orig_args=/pmc/articles/PMC4400203/&orig_host=www.ncbi.nlm.nih.gov","HTTP Redirect"
"https://irishealing.com/mental-illness-test/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","4","0.516","https://irishealing.com/blog/mental-illness-test","HTTP Redirect"
"http://psycnet.apa.org/doiLanding?doi=10.2975%2F26.2003.377.384","text/html","301","Moved Permanently","Non-Indexable","Redirected","1","0.249","https://psycnet.apa.org/doiLanding?doi=10.2975%2F26.2003.377.384","HTTP Redirect"
"https://irishealing.com/what-are-the-5-stages-of-addiction-drugs-alcohol/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","4","0.482","https://irishealing.com/blog/what-are-the-5-stages-of-addiction-drugs-alcohol","HTTP Redirect"
"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3466083/","text/html; charset=iso-8859-1","302","Found","Non-Indexable","Redirected","2","0.299","https://misuse.ncbi.nlm.nih.gov/error/abuse.shtml?orig_args=/pmc/articles/PMC3466083/&orig_host=www.ncbi.nlm.nih.gov","HTTP Redirect"
"https://psychiatry.org/patients-families/depression/what-is-depression","","301","Moved Permanently","Non-Indexable","Redirected","1","0.247","https://www.psychiatry.org/patients-families/depression/what-is-depression","HTTP Redirect"
"https://www.nhs.uk/conditions/attention-deficit-hyperactivity-disorder-adhd/","","301","Moved Permanently","Non-Indexable","Redirected","1","0.126","https://www.nhs.uk/conditions/adhd-children-teenagers/","HTTP Redirect"
"https://www.rxlist.com/benadryl-side-effects-drug-center.htm","","301","Moved Permanently","Non-Indexable","Redirected","1","0.212","https://www.rxlist.com/benadryl-drug.htm","HTTP Redirect"
"https://www.medicinenet.com/diphenhydramine-oral/article.htm","","301","Moved Permanently","Non-Indexable","Redirected","1","0.176","https://www.rxlist.com/benadryl-drug.htm","HTTP Redirect"
"https://www.samhsa.gov/medications-substance-use-disorders/medications-counseling-related-conditions/co-occurring-disorders","text/html; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","2","0.203","https://www.samhsa.gov/substance-use/treatment/co-occurring-disorders","HTTP Redirect"
"https://www.ncbi.nlm.nih.gov/books/NBK284791/","text/html; charset=iso-8859-1","302","Found","Non-Indexable","Redirected","1","0.172","https://misuse.ncbi.nlm.nih.gov/error/abuse.shtml?orig_args=/books/NBK284791/&orig_host=www.ncbi.nlm.nih.gov","HTTP Redirect"
"https://irishealing.com/about/iris-healing-team/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","4","0.544","https://irishealing.com/","HTTP Redirect"
"https://www.drugabuse.gov/publications/drugs-brains-behavior-science-addiction/drug-misuse-addiction","text/html","301","Moved Permanently","Non-Indexable","Redirected","1","0.259","https://nida.nih.gov/publications/drugs-brains-behavior-science-addiction/drug-misuse-addiction","HTTP Redirect"
"https://www.womenshealth.gov/relationships-and-safety/other-types/emotional-and-verbal-abuse","text/html; charset=iso-8859-1","301","Moved Permanently","Non-Indexable","Redirected","2","0.218","https://womenshealth.gov/relationships-and-safety/other-types/emotional-and-verbal-abuse","HTTP Redirect"
"https://irishealing.com/schizoaffective-disorder-and-addiction/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","2","0.300","https://irishealing.com/blog/schizoaffective-disorder-and-addiction","HTTP Redirect"
"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2904966/","text/html; charset=iso-8859-1","302","Found","Non-Indexable","Redirected","1","0.149","https://misuse.ncbi.nlm.nih.gov/error/abuse.shtml?orig_args=/pmc/articles/PMC2904966/&orig_host=www.ncbi.nlm.nih.gov","HTTP Redirect"
"https://irishealing.com/staff/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","8","0.513","https://transferirishe.wpenginepowered.com/iris-healing-team/","HTTP Redirect"
"https://irishealing.com/when-is-mental-health-awareness-month/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","1","0.455","https://irishealing.com/blog/when-is-mental-health-awareness-month","HTTP Redirect"
"https://www.frontiersin.org/articles/10.3389/fpsyt.2020.540022/full","text/html","301","Moved Permanently","Non-Indexable","Redirected","1","0.347","https://www.frontiersin.org/journals/psychiatry/articles/10.3389/fpsyt.2020.540022/full","HTTP Redirect"
"https://irishealing.com/drug-and-alcohol-rehabs-near-me-advantages-disadvantages/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","1","0.497","https://irishealing.com/blog/drug-and-alcohol-rehabs-near-me-advantages-disadvantages","HTTP Redirect"
"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4354220/","text/html; charset=iso-8859-1","302","Found","Non-Indexable","Redirected","2","0.309","https://misuse.ncbi.nlm.nih.gov/error/abuse.shtml?orig_args=/pmc/articles/PMC4354220/&orig_host=www.ncbi.nlm.nih.gov","HTTP Redirect"
"https://www.ncbi.nlm.nih.gov/books/NBK310652/","text/html; charset=iso-8859-1","302","Found","Non-Indexable","Redirected","3","0.317","https://misuse.ncbi.nlm.nih.gov/error/abuse.shtml?orig_args=/books/NBK310652/&orig_host=www.ncbi.nlm.nih.gov","HTTP Redirect"
"https://www.drugabuse.gov/publications/research-reports/methamphetamine/what-are-immediate-short-term-effects-methamphetamine-misuse","text/html","301","Moved Permanently","Non-Indexable","Redirected","2","0.156","https://nida.nih.gov/publications/research-reports/methamphetamine/what-are-immediate-short-term-effects-methamphetamine-misuse","HTTP Redirect"
"https://www.drugabuse.gov/publications/research-reports/methamphetamine/what-are-long-term-effects-methamphetamine-misuse","text/html","301","Moved Permanently","Non-Indexable","Redirected","2","0.163","https://nida.nih.gov/publications/research-reports/methamphetamine/what-are-long-term-effects-methamphetamine-misuse","HTTP Redirect"
"https://www.drugabuse.gov/about-nida/organization/divisions/division-epidemiology-services-prevention-research-despr/community-epidemiology-work-group-cewg","text/html","301","Moved Permanently","Non-Indexable","Redirected","2","0.162","https://nida.nih.gov/about-nida/organization/divisions/division-epidemiology-services-prevention-research-despr/community-epidemiology-work-group-cewg","HTTP Redirect"
"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3725219/","text/html; charset=iso-8859-1","302","Found","Non-Indexable","Redirected","1","0.156","https://misuse.ncbi.nlm.nih.gov/error/abuse.shtml?orig_args=/pmc/articles/PMC3725219/&orig_host=www.ncbi.nlm.nih.gov","HTTP Redirect"
"https://www.helpguide.org/articles/ptsd-trauma/coping-with-emotional-and-psychological-trauma.htm","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","1","0.643","https://www.helpguide.org/mental-health/ptsd-trauma/coping-with-emotional-and-psychological-trauma","HTTP Redirect"
"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3193654/","text/html; charset=iso-8859-1","302","Found","Non-Indexable","Redirected","1","0.300","https://misuse.ncbi.nlm.nih.gov/error/abuse.shtml?orig_args=/pmc/articles/PMC3193654/&orig_host=www.ncbi.nlm.nih.gov","HTTP Redirect"
"https://irishealing.com/using-mindfulness-in-spiritual-rehabilitation-retreats/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","2","0.306","https://irishealing.com/blog/using-mindfulness-in-spiritual-rehabilitation-retreats","HTTP Redirect"
"https://irishealing.com/yoga-for-addiction-recovery/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","1","0.371","https://irishealing.com/","HTTP Redirect"
"https://irishealing.com/massage-therapy/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","4","0.328","https://irishealing.com/","HTTP Redirect"
"https://irishealing.com/detox-retreat/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","5","0.310","https://irishealing.com/","HTTP Redirect"
"https://irishealing.com/what-are-rehab-and-wellness-centers/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","1","0.516","https://transferirishe.wpenginepowered.com/what-is-a-rehab-center/","HTTP Redirect"
"https://pubmed.ncbi.nlm.nih.gov/17532734/","text/html; charset=iso-8859-1","302","Found","Non-Indexable","Redirected","1","0.178","https://misuse.ncbi.nlm.nih.gov/error/abuse.shtml","HTTP Redirect"
"https://irishealing.com/signs-of-depression-in-teens/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","2","0.330","https://irishealing.com/blog/signs-of-depression-in-teens","HTTP Redirect"
"https://www.health.harvard.edu/a_to_z/alcohol-withdrawal-a-to-z","text/html; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","2","0.222","https://www.health.harvard.edu/diseases-and-conditions/alcohol-withdrawal-a-to-z","HTTP Redirect"
"https://www.medscape.com/answers/166032-46098/what-is-the-mortality-rate-for-delirium-tremens-dts","text/html","301","Moved Permanently","Non-Indexable","Redirected","1","0.254","https://emedicine.medscape.com/article/166032-overview","HTTP Redirect"
"https://www.nimh.nih.gov/health/statistics/major-depression.shtml","text/html; charset=UTF-8","301","https://www.nimh.nih.gov/health/statistics/major-depression","Non-Indexable","Redirected","1","0.184","https://www.nimh.nih.gov/health/statistics/major-depression","HTTP Redirect"
"http://scopeblog.stanford.edu/2016/12/05/the-health-effects-of-legalizing-marijuana-a-qa-with-a-stanford-drug-policy-specialist/","text/html","301","Moved Permanently","Non-Indexable","Redirected","1","0.237","https://med.stanford.edu/news/insights/2016/12/the-health-effects-of-legalizing-marijuana-a-qa-with-a-stanford-drug-policy-specialist/","HTTP Redirect"
"https://www.ncbi.nlm.nih.gov/books/NBK235506/","text/html; charset=iso-8859-1","302","Found","Non-Indexable","Redirected","1","0.158","https://misuse.ncbi.nlm.nih.gov/error/abuse.shtml?orig_args=/books/NBK235506/&orig_host=www.ncbi.nlm.nih.gov","HTTP Redirect"
"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3811087/","text/html; charset=iso-8859-1","302","Found","Non-Indexable","Redirected","1","0.268","https://misuse.ncbi.nlm.nih.gov/error/abuse.shtml?orig_args=/pmc/articles/PMC3811087/&orig_host=www.ncbi.nlm.nih.gov","HTTP Redirect"
"https://irishealing.com/emotional-abuse/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","3","0.354","https://irishealing.com/blog/emotional-abuse","HTTP Redirect"
"https://www.nature.com/articles/s41598-020-60819-4","text/html","303","See Other","Non-Indexable","Redirected","1","0.220","https://idp.nature.com/authorize?response_type=cookie&client_id=grover&redirect_uri=https%3A%2F%2Fwww.nature.com%2Farticles%2Fs41598-020-60819-4","HTTP Redirect"
"https://www.helpguide.org/articles/mental-health/social-media-and-mental-health.htm","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","1","0.794","https://www.helpguide.org/mental-health/wellbeing/social-media-and-mental-health","HTTP Redirect"
"https://zoom.us/","text/html","301","Moved Permanently","Non-Indexable","Redirected","1","0.045","https://www.zoom.com/","HTTP Redirect"
"https://www.drugabuse.gov/publications/research-reports/common-comorbidities-substance-use-disorders/part-1-connection-between-substance-use-disorders-mental-illness","text/html","301","Moved Permanently","Non-Indexable","Redirected","2","0.156","https://nida.nih.gov/publications/research-reports/common-comorbidities-substance-use-disorders/part-1-connection-between-substance-use-disorders-mental-illness","HTTP Redirect"
"https://www.webmd.com/schizophrenia/guide/what-is-psychosis","","301","Moved Permanently","Non-Indexable","Redirected","1","0.233","https://www.webmd.com/schizophrenia/what-is-psychosis","HTTP Redirect"
"https://www.ncbi.nlm.nih.gov/pubmed/27574527/","text/html; charset=iso-8859-1","302","Found","Non-Indexable","Redirected","1","0.285","https://misuse.ncbi.nlm.nih.gov/error/abuse.shtml?orig_args=/pubmed/27574527/&orig_host=www.ncbi.nlm.nih.gov","HTTP Redirect"
"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2669586/","text/html; charset=iso-8859-1","302","Found","Non-Indexable","Redirected","1","0.161","https://misuse.ncbi.nlm.nih.gov/error/abuse.shtml?orig_args=/pmc/articles/PMC2669586/&orig_host=www.ncbi.nlm.nih.gov","HTTP Redirect"
